proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
19030-2,,,116.29,1,False,state,AL
19081-2,,,289.7,1,False,state,AL
19082-2,,,140.73,1,False,state,AL
19083-2,,,272.04,1,False,state,AL
19084-2,,,132.36,1,False,state,AL
19085-2,,,318.13,1,False,state,AL
19086-2,,,148.9,1,False,state,AL
19100-2,,,148.18,1,False,state,AL
19101-2,,,786.61,1,False,state,AL
19110-2,,,946.19,1,False,state,AL
19112-2,,,946.19,1,False,state,AL
19120-2,,,900.58,1,False,state,AL
19125-2,,,893.61,1,False,state,AL
19126-2,,,893.61,1,False,state,AL
19281-2,,,290.77,1,False,state,AL
19282-2,,,81.83,1,False,state,AL
19283-2,,,169.56,1,False,state,AL
19284-2,,,82.35,1,False,state,AL
19285-2,,,143.83,1,False,state,AL
19286-2,,,76.98,1,False,state,AL
19287-2,,,226.28,1,False,state,AL
19288-2,,,105.67,1,False,state,AL
19294-2,,,198.18,1,False,state,AL
19296-2,,,1135.51,1,False,state,AL
19297-2,,,568.58,1,False,state,AL
19298-2,,,1297.48,1,False,state,AL
19300-2,,,1125.41,1,False,state,AL
19301-2,,,1005.56,1,False,state,AL
19302-2,,,2800.3,1,False,state,AL
19303-2,,,1455.4,1,False,state,AL
19305-2,,,2815.86,1,False,state,AL
19306-2,,,5026.21,1,False,state,AL
19307-2,,,2808.08,1,False,state,AL
19316-2,,,5392.15,1,False,state,AL
19318-2,,,5392.15,1,False,state,AL
19325-2,,,2986.8,1,False,state,AL
19328-2,,,1573.19,1,False,state,AL
19330-2,,,1254.01,1,False,state,AL
19340-2,,,1402.19,1,False,state,AL
19342-2,,,2074.74,1,False,state,AL
19350-2CPT,,,2302.79,1,False,state,AL
19357-2,,,4605.54,1,False,state,AL
19361-2,,,2986.8,1,False,state,AL
19364-2,,,16244.82,1,False,state,AL
19367-2,,,12054.78,1,False,state,AL
19368-2,,,12054.78,1,False,state,AL
19369-2,,,12054.78,1,False,state,AL
19370-2,,,1082.96,1,False,state,AL
19371-2,,,1082.96,1,False,state,AL
19380-2,,,1390.75,1,False,state,AL
20100-2,,,899.44,1,False,state,AL
20101-2,,,1525.6,1,False,state,AL
20102-2,,,1525.6,1,False,state,AL
20103-2,,,605.75,1,False,state,AL
20150-2,,,1003.96,1,False,state,AL
20200-2,,,323.76,1,False,state,AL
20205-2,,,513.0,1,False,state,AL
20206-2,,,216.59,1,False,state,AL
20220-2,,,218.89,1,False,state,AL
20225-2,,,1014.58,1,False,state,AL
20240-2,,,798.01,1,False,state,AL
20245-2,,,946.19,1,False,state,AL
20250-2,,,3043.78,1,False,state,AL
20251-2,,,3043.78,1,False,state,AL
20500-2,,,143.64,1,False,state,AL
