proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
76941,,,245.09,1,False,state,AL
76941,26,,136.16,1,False,state,AL
76942,,,337.45,1,False,state,AL
76942,26,,148.18,1,False,state,AL
76945,,,502.73,1,False,state,AL
76945,26,,228.32,1,False,state,AL
76946,,,246.22,1,False,state,AL
76946,26,,134.52,1,False,state,AL
76948,,,513.0,1,False,state,AL
76948,26,,228.02,1,False,state,AL
76965,,,397.72,1,False,state,AL
76965,26,,132.6,1,False,state,AL
76975,26,,195.98,1,False,state,AL
76977,,,392.87,1,False,state,AL
76977,26,,128.41,1,False,state,AL
76984,26,,29.77,1,False,state,AL
76987,,,92.02,1,False,state,AL
76989,26,,34.21,1,False,state,AL
76998,,,375.14,1,False,state,AL
76998,26,,171.23,1,False,state,AL
77001,,,113.63,1,False,state,AL
77001,26,,42.03,1,False,state,AL
77002,,,113.63,1,False,state,AL
77002,26,,42.03,1,False,state,AL
77003,,,116.76,1,False,state,AL
77003,26,,45.14,1,False,state,AL
77011,,,558.82,1,False,state,AL
77011,26,,171.23,1,False,state,AL
77012,,,588.39,1,False,state,AL
77012,26,,175.89,1,False,state,AL
77013,,,538.58,1,False,state,AL
77013,26,,236.6,1,False,state,AL
77014,,,168.12,1,False,state,AL
77014,26,,152.54,1,False,state,AL
77021,,,954.18,1,False,state,AL
77021,26,,258.4,1,False,state,AL
77022,,,1192.36,1,False,state,AL
77022,26,,358.02,1,False,state,AL
77046,,,145.67,1,False,state,AL
77046,26,,89.67,1,False,state,AL
77046,TC,,100.85,1,False,state,AL
77047,,,149.83,1,False,state,AL
77047,26,,99.18,1,False,state,AL
77047,TC,,100.23,1,False,state,AL
77048,,,230.89,1,False,state,AL
77048,26,,129.65,1,False,state,AL
77048,TC,,166.06,1,False,state,AL
77049,,,236.18,1,False,state,AL
77049,26,,141.87,1,False,state,AL
77049,TC,,165.25,1,False,state,AL
77053,,,175.43,1,False,state,AL
77053,26,,76.27,1,False,state,AL
77054,,,240.18,1,False,state,AL
77054,26,,76.27,1,False,state,AL
77061,,,57.42,1,False,state,AL
77061,26,,31.95,1,False,state,AL
77062,,,70.88,1,False,state,AL
77062,26,,39.94,1,False,state,AL
77063,,,73.25,1,False,state,AL
77063,26,,38.38,1,False,state,AL
77065,,,165.65,1,False,state,AL
77065,26,,52.87,1,False,state,AL
77066,,,200.11,1,False,state,AL
77066,26,,64.8,1,False,state,AL
77067,,,189.5,1,False,state,AL
77067,26,,52.87,1,False,state,AL
77072,,,96.51,1,False,state,AL
77072,26,,56.04,1,False,state,AL
77073,,,96.51,1,False,state,AL
77073,26,,54.48,1,False,state,AL
77074,,,171.23,1,False,state,AL
77074,26,,98.07,1,False,state,AL
77075,,,311.32,1,False,state,AL
77075,26,,115.19,1,False,state,AL
77076,,,98.07,1,False,state,AL
77076,26,,46.7,1,False,state,AL
77077,,,88.73,1,False,state,AL
77077,26,,51.36,1,False,state,AL
77078,,,101.18,1,False,state,AL
77078,26,,79.39,1,False,state,AL
77080,,,200.79,1,False,state,AL
77080,26,,46.7,1,False,state,AL
77081,,,101.18,1,False,state,AL
77081,26,,31.14,1,False,state,AL
77084,,,495.0,1,False,state,AL
77084,26,,334.67,1,False,state,AL
77085,,,119.24,1,False,state,AL
77085,26,,32.03,1,False,state,AL
77086,,,48.24,1,False,state,AL
77086,26,,11.21,1,False,state,AL
77089,,,44.2,1,False,state,AL
77090,,,2.53,1,False,state,AL
77092,,,11.74,1,False,state,AL
77261,,,592.81,1,False,state,AL
77261,26,,592.81,1,False,state,AL
77262,,,752.44,1,False,state,AL
77262,26,,752.44,1,False,state,AL
77263,,,900.58,1,False,state,AL
77263,26,,900.58,1,False,state,AL
77280,,,740.99,1,False,state,AL
77280,26,,225.72,1,False,state,AL
77285,,,889.2,1,False,state,AL
77285,26,,259.9,1,False,state,AL
77290,,,934.8,1,False,state,AL
77290,26,,323.76,1,False,state,AL
77293,,,525.34,1,False,state,AL
77293,26,,132.09,1,False,state,AL
77295,,,925.9,1,False,state,AL
77295,26,,323.04,1,False,state,AL
77300,,,339.73,1,False,state,AL
77300,26,,216.59,1,False,state,AL
77301,,,2856.72,1,False,state,AL
77301,26,,306.15,1,False,state,AL
77306,,,195.61,1,False,state,AL
77306,26,,99.7,1,False,state,AL
77307,,,411.32,1,False,state,AL
77307,26,,220.6,1,False,state,AL
77316,,,238.18,1,False,state,AL
77316,26,,89.7,1,False,state,AL
77317,,,311.77,1,False,state,AL
77317,26,,117.87,1,False,state,AL
77318,,,451.06,1,False,state,AL
77318,26,,186.02,1,False,state,AL
77321,,,740.99,1,False,state,AL
77321,26,,298.68,1,False,state,AL
77331,,,535.76,1,False,state,AL
77331,26,,230.27,1,False,state,AL
77332,,,547.17,1,False,state,AL
77332,,,216.59,1,False,state,AL
77333,26,,294.11,1,False,state,AL
77334,,,820.79,1,False,state,AL
77334,26,,376.19,1,False,state,AL
77336,,,535.76,1,False,state,AL
77336,26,,376.19,1,False,state,AL
77338,,,893.49,1,False,state,AL
77338,26,,421.51,1,False,state,AL
77370,,,513.0,1,False,state,AL
77370,26,,310.08,1,False,state,AL
77371,,,1592.38,1,False,state,AL
77372,,,1209.46,1,False,state,AL
77401,,,253.05,1,False,state,AL
77402,,,253.05,1,False,state,AL
77407,,,341.99,1,False,state,AL
77412,,,410.43,1,False,state,AL
77417,,,84.34,1,False,state,AL
77417,26,,47.86,1,False,state,AL
77423,,,270.19,1,False,state,AL
77427,,,111.97,1,False,state,AL
77427,26,,111.97,1,False,state,AL
77431,,,106.84,1,False,state,AL
77431,26,,106.84,1,False,state,AL
77432,,,6632.23,1,False,state,AL
77432,26,,6632.23,1,False,state,AL
77469,,,382.22,1,False,state,AL
77470,,,843.6,1,False,state,AL
77470,26,,339.73,1,False,state,AL
77520,,,231.39,1,False,state,AL
77522,,,262.72,1,False,state,AL
77523,,,315.38,1,False,state,AL
77525,,,343.71,1,False,state,AL
77600,26,,433.17,1,False,state,AL
77750,,,1128.59,1,False,state,AL
77750,26,,1174.18,1,False,state,AL
77761,,,2120.39,1,False,state,AL
77761,,,1413.57,1,False,state,AL
77762,26,,1675.76,1,False,state,AL
77763,,,2713.19,1,False,state,AL
77763,26,,1869.57,1,False,state,AL
77767,,,274.33,1,False,state,AL
77767,26,,70.58,1,False,state,AL
77768,,,428.52,1,False,state,AL
77768,26,,93.62,1,False,state,AL
77770,,,393.98,1,False,state,AL
77770,26,,130.4,1,False,state,AL
77771,,,734.8,1,False,state,AL
77771,26,,254.72,1,False,state,AL
77772,,,1118.77,1,False,state,AL
77772,26,,361.21,1,False,state,AL
77778,,,3533.99,1,False,state,AL
77778,26,,2405.34,1,False,state,AL
77789,,,102.58,1,False,state,AL
77789,26,,102.58,1,False,state,AL
77790,,,501.59,1,False,state,AL
77790,26,,399.0,1,False,state,AL
78012,,,100.46,1,False,state,AL
78012,26,,17.82,1,False,state,AL
78013,,,253.4,1,False,state,AL
78013,26,,34.62,1,False,state,AL
78014,,,293.66,1,False,state,AL
78014,26,,46.15,1,False,state,AL
78015,,,433.17,1,False,state,AL
78015,26,,164.16,1,False,state,AL
78016,,,490.19,1,False,state,AL
78016,26,,175.55,1,False,state,AL
78018,,,581.41,1,False,state,AL
78018,26,,234.8,1,False,state,AL
78020,,,109.24,1,False,state,AL
78020,26,,67.09,1,False,state,AL
78070,,,558.59,1,False,state,AL
78070,26,,180.12,1,False,state,AL
78071,,,439.99,1,False,state,AL
78071,26,,109.9,1,False,state,AL
78072,26,,111.94,1,False,state,AL
78075,,,592.81,1,False,state,AL
78075,26,,234.8,1,False,state,AL
78102,,,672.59,1,False,state,AL
78102,26,,259.9,1,False,state,AL
78103,,,718.18,1,False,state,AL
78103,26,,198.36,1,False,state,AL
78104,,,832.18,1,False,state,AL
78104,26,,189.2,1,False,state,AL
78110,,,134.52,1,False,state,AL
78110,26,,63.82,1,False,state,AL
78111,,,323.76,1,False,state,AL
78111,26,,84.34,1,False,state,AL
78120,,,275.89,1,False,state,AL
78120,26,,125.4,1,False,state,AL
78121,,,399.0,1,False,state,AL
78121,26,,180.12,1,False,state,AL
78122,,,339.73,1,False,state,AL
78122,26,,129.95,1,False,state,AL
78130,,,558.59,1,False,state,AL
78130,26,,168.74,1,False,state,AL
78140,,,558.59,1,False,state,AL
78140,26,,180.12,1,False,state,AL
78185,,,684.0,1,False,state,AL
78185,26,,143.64,1,False,state,AL
78191,,,604.2,1,False,state,AL
78191,26,,175.55,1,False,state,AL
78195,,,604.2,1,False,state,AL
78195,26,,134.52,1,False,state,AL
78201,,,558.59,1,False,state,AL
78201,26,,150.47,1,False,state,AL
78202,,,877.77,1,False,state,AL
78202,26,,129.95,1,False,state,AL
78215,,,649.76,1,False,state,AL
78215,26,,184.67,1,False,state,AL
78216,,,1447.8,1,False,state,AL
78216,26,,170.98,1,False,state,AL
78226,,,404.52,1,False,state,AL
78227,,,550.2,1,False,state,AL
78227,26,,82.7,1,False,state,AL
78230,,,321.43,1,False,state,AL
78230,26,,127.68,1,False,state,AL
78231,,,399.0,1,False,state,AL
78231,26,,127.68,1,False,state,AL
78232,,,456.01,1,False,state,AL
78232,26,,180.12,1,False,state,AL
78258,,,230.27,1,False,state,AL
78258,26,,93.5,1,False,state,AL
78261,,,604.2,1,False,state,AL
78261,26,,257.63,1,False,state,AL
78262,,,421.77,1,False,state,AL
78262,26,,116.29,1,False,state,AL
78264,,,456.01,1,False,state,AL
78264,26,,193.81,1,False,state,AL
78265,,,456.13,1,False,state,AL
78265,26,,62.97,1,False,state,AL
78266,,,589.66,1,False,state,AL
78266,26,,69.76,1,False,state,AL
78267,,,298.57,1,False,state,AL
78267,26,,89.59,1,False,state,AL
78268,,,42.94,1,False,state,AL
78268,26,,12.88,1,False,state,AL
78278,,,604.2,1,False,state,AL
78278,26,,205.18,1,False,state,AL
78282,,,364.81,1,False,state,AL
78282,26,,98.02,1,False,state,AL
78290,,,672.59,1,False,state,AL
78290,26,,134.52,1,False,state,AL
78291,,,684.0,1,False,state,AL
78291,26,,180.12,1,False,state,AL
78300,,,672.59,1,False,state,AL
78300,26,,186.94,1,False,state,AL
78305,,,820.79,1,False,state,AL
78305,26,,255.35,1,False,state,AL
78306,,,798.01,1,False,state,AL
78315,,,433.17,1,False,state,AL
78315,26,,166.45,1,False,state,AL
78350,,,421.77,1,False,state,AL
78350,26,,134.52,1,False,state,AL
78351,,,421.77,1,False,state,AL
78351,26,,134.52,1,False,state,AL
78414,,,604.2,1,False,state,AL
78414,26,,239.37,1,False,state,AL
78428,,,558.59,1,False,state,AL
78428,26,,294.11,1,False,state,AL
78429,,,1074.68,1,False,state,AL
78429,26,,157.47,1,False,state,AL
78429,TC,,995.95,1,False,state,AL
78430,,,600.17,1,False,state,AL
78430,26,,125.34,1,False,state,AL
78430,TC,,537.5,1,False,state,AL
78431,,,971.12,1,False,state,AL
78431,26,,156.06,1,False,state,AL
78431,TC,,893.1,1,False,state,AL
78432,,,1223.14,1,False,state,AL
78432,26,,161.99,1,False,state,AL
78432,TC,,1142.13,1,False,state,AL
78433,,,1324.22,1,False,state,AL
78433,26,,200.76,1,False,state,AL
78433,TC,,1223.84,1,False,state,AL
78434,,,62.01,1,False,state,AL
78434,26,,37.55,1,False,state,AL
78434,TC,,43.23,1,False,state,AL
78445,,,410.43,1,False,state,AL
78445,26,,202.89,1,False,state,AL
78451,,,871.22,1,False,state,AL
78451,26,,224.12,1,False,state,AL
78452,,,1298.68,1,False,state,AL
78452,26,,510.56,1,False,state,AL
78453,,,602.58,1,False,state,AL
78453,26,,163.26,1,False,state,AL
78454,,,586.26,1,False,state,AL
78456,,,498.24,1,False,state,AL
78456,26,,188.48,1,False,state,AL
78457,,,547.17,1,False,state,AL
78457,26,,205.18,1,False,state,AL
78458,,,569.99,1,False,state,AL
78458,26,,205.18,1,False,state,AL
78466,,,752.44,1,False,state,AL
78466,26,,216.59,1,False,state,AL
78468,,,752.44,1,False,state,AL
78468,26,,216.59,1,False,state,AL
78469,,,752.44,1,False,state,AL
78469,26,,216.59,1,False,state,AL
78472,,,661.17,1,False,state,AL
78472,26,,223.43,1,False,state,AL
78473,,,1048.77,1,False,state,AL
78473,26,,421.77,1,False,state,AL
78481,,,1071.59,1,False,state,AL
78481,26,,280.44,1,False,state,AL
78483,,,1573.19,1,False,state,AL
78483,26,,456.01,1,False,state,AL
78494,,,628.59,1,False,state,AL
78494,26,,210.79,1,False,state,AL
78496,,,540.44,1,False,state,AL
78496,26,,210.79,1,False,state,AL
78579,,,236.78,1,False,state,AL
78579,26,,33.07,1,False,state,AL
78580,,,592.81,1,False,state,AL
78580,26,,164.16,1,False,state,AL
78582,,,437.29,1,False,state,AL
78582,26,,71.85,1,False,state,AL
78597,,,268.14,1,False,state,AL
78597,26,,49.75,1,False,state,AL
78598,,,410.44,1,False,state,AL
78598,26,,56.46,1,False,state,AL
78600,,,649.76,1,False,state,AL
78600,26,,191.5,1,False,state,AL
78601,,,832.18,1,False,state,AL
78601,26,,237.11,1,False,state,AL
78605,,,900.58,1,False,state,AL
78605,26,,184.67,1,False,state,AL
78606,,,1048.77,1,False,state,AL
78606,26,,198.36,1,False,state,AL
78610,,,456.01,1,False,state,AL
78610,26,,84.34,1,False,state,AL
78630,,,832.18,1,False,state,AL
78630,26,,129.95,1,False,state,AL
78635,,,410.43,1,False,state,AL
78635,26,,198.36,1,False,state,AL
78645,,,467.38,1,False,state,AL
78645,26,,180.12,1,False,state,AL
78650,,,558.59,1,False,state,AL
78650,26,,198.36,1,False,state,AL
78660,,,321.43,1,False,state,AL
78700,,,467.38,1,False,state,AL
78700,26,,134.52,1,False,state,AL
78701,,,740.99,1,False,state,AL
78701,26,,170.98,1,False,state,AL
78707,,,889.2,1,False,state,AL
78707,26,,202.89,1,False,state,AL
78708,,,520.38,1,False,state,AL
78708,26,,231.92,1,False,state,AL
78709,,,875.1,1,False,state,AL
78709,26,,200.74,1,False,state,AL
78725,,,364.81,1,False,state,AL
78725,26,,184.67,1,False,state,AL
78730,,,118.55,1,False,state,AL
78730,26,,38.75,1,False,state,AL
78740,,,339.73,1,False,state,AL
78740,26,,111.72,1,False,state,AL
78761,,,1048.77,1,False,state,AL
78761,26,,257.63,1,False,state,AL
78800,,,456.01,1,False,state,AL
78800,26,,214.32,1,False,state,AL
78801,,,684.0,1,False,state,AL
78801,,,214.32,1,False,state,AL
78802,26,,214.32,1,False,state,AL
78803,,,467.38,1,False,state,AL
78803,26,,134.52,1,False,state,AL
78804,,,1149.14,1,False,state,AL
78804,26,,114.06,1,False,state,AL
78808,,,87.01,1,False,state,AL
78808,26,,87.01,1,False,state,AL
78811,,,1947.04,1,False,state,AL
78811,26,,388.42,1,False,state,AL
78812,,,1947.04,1,False,state,AL
78812,26,,388.42,1,False,state,AL
78813,,,1947.04,1,False,state,AL
78813,26,,388.42,1,False,state,AL
78814,,,2193.32,1,False,state,AL
78814,26,,401.64,1,False,state,AL
78815,,,2193.32,1,False,state,AL
78815,26,,401.64,1,False,state,AL
78816,,,2193.32,1,False,state,AL
78816,26,,401.64,1,False,state,AL
78830,,,565.37,1,False,state,AL
78830,26,,87.09,1,False,state,AL
78830,TC,,478.28,1,False,state,AL
78831,,,816.19,1,False,state,AL
78831,26,,106.26,1,False,state,AL
78831,TC,,709.93,1,False,state,AL
78832,,,1061.32,1,False,state,AL
78832,26,,123.78,1,False,state,AL
78832,TC,,937.55,1,False,state,AL
78835,,,119.17,1,False,state,AL
78835,26,,27.32,1,False,state,AL
78835,TC,,91.84,1,False,state,AL
79005,,,761.97,1,False,state,AL
79005,26,,517.33,1,False,state,AL
79101,,,517.33,1,False,state,AL
79101,26,,206.61,1,False,state,AL
79403,,,1149.14,1,False,state,AL
79403,,,272.4,1,False,state,AL
79445,26,,307.43,1,False,state,AL
